pid,syear,sex,age,plb0031,plb0304,kids,partner,hinc
42,2010,1,28,1,0,0,1,26839.83746687791
42,2011,1,29,0,0,0,0,39018.94654938562
42,2012,1,30,1,0,0,0,34754.04845643682
42,2013,1,31,0,0,0,1,36704.37203944961
42,2014,1,32,0,0,0,1,35072.705311002064
42,2015,1,33,0,0,1,1,27225.62201768686
42,2016,1,34,0,0,1,1,33581.50573761566
42,2017,1,35,0,0,1,1,40349.73060753193
42,2018,1,36,1,0,1,0,31787.532427210375
42,2019,1,37,0,0,1,0,34940.431090543505
43,2005,1,36,1,0,0,0,37280.68395384627
43,2006,1,37,1,0,0,0,41411.898482901
43,2007,1,38,0,0,0,1,40658.639093736696
43,2008,1,39,1,0,0,0,51295.01215115622
43,2009,1,40,1,0,0,1,35592.71053956117
43,2010,1,41,1,0,0,1,38466.3526888229
43,2011,1,42,1,0,0,1,34467.05944144879
43,2012,1,43,1,0,0,1,45029.72688640244
43,2013,1,44,1,0,0,1,30188.14328153208
43,2014,1,45,0,0,0,0,50095.47101385228
43,2015,1,46,1,0,0,1,41437.7476247876
43,2016,1,47,1,0,0,1,41201.077072049746
43,2017,1,48,1,0,0,0,45085.83628925847
43,2018,1,49,0,0,0,1,57011.48471178567
43,2019,1,50,1,0,0,1,43463.813461821854
44,2005,1,20,0,0,0,1,30902.868955710223
44,2006,1,21,1,0,0,1,32484.753729595865
44,2007,1,22,0,0,0,0,38788.69415911773
44,2008,1,23,0,0,0,1,43331.691558049126
44,2009,1,24,1,0,0,0,27432.053154602625
44,2010,1,25,0,0,0,1,39874.78350702265
44,2011,1,26,0,0,0,1,40861.56004517426
44,2012,1,27,1,0,0,1,43294.29032836694
44,2013,1,28,0,0,0,0,39539.136290275965
44,2014,1,29,0,5,0,1,41638.02740880198
44,2015,1,30,0,0,0,1,35944.24689123668
44,2016,1,31,0,0,0,0,28430.822506921
44,2017,1,32,1,0,0,1,28407.465274666927
44,2018,1,33,0,0,0,0,42955.320089469584
44,2019,1,34,0,0,0,1,32361.80353336338
45,2005,2,37,0,0,0,1,27634.798882400333
45,2006,2,38,1,0,0,0,36080.398758715724
45,2007,2,39,1,0,0,1,43748.84637199673
45,2008,2,40,1,0,0,1,39942.399633677305
45,2009,2,41,1,0,1,0,44920.24155017855
45,2010,2,42,0,0,1,0,26362.42389202983
45,2011,2,43,1,0,1,1,36619.6711167597
45,2012,2,44,1,0,1,0,43897.315521761535
45,2013,2,45,1,5,1,1,38471.166011698755
45,2014,2,46,0,0,1,1,20852.600473855327
45,2015,2,47,0,0,1,1,45483.79861050736
45,2016,2,48,1,0,1,0,24352.78194467718
45,2017,2,49,1,0,1,1,35452.7919942848
45,2018,2,50,1,0,1,1,27857.26429318041
45,2019,2,51,0,0,1,1,33393.26692016669
46,2005,1,23,1,0,0,0,47624.193177161884
46,2006,1,24,1,0,0,0,22339.49019767787
46,2007,1,25,1,0,0,0,47959.85335033883
46,2008,1,26,0,0,0,1,38699.7909749608
46,2009,1,27,0,0,0,0,44728.868908308345
46,2010,1,28,1,0,0,0,51174.785614506625
46,2011,1,29,1,0,0,0,45642.9216818276
46,2012,1,30,1,0,0,0,33990.99154458844
46,2013,1,31,1,0,0,1,41066.057870890225
46,2014,1,32,1,0,0,1,26006.239655918318
46,2015,1,33,0,0,0,0,41376.12559212683
46,2016,1,34,0,0,0,0,31525.49903105806
46,2017,1,35,0,5,0,0,32133.807815658663
46,2018,1,36,1,0,0,1,35498.59476295863
46,2019,1,37,0,0,0,1,39014.1373197736
47,2009,2,18,0,0,1,1,49129.06185225001
47,2010,2,19,0,0,1,0,42048.43891426607
47,2011,2,20,1,0,1,1,37414.09628382328
47,2012,2,21,1,0,1,1,58318.44637968367
47,2013,2,22,1,0,1,1,55420.55508142556
47,2014,2,23,0,0,1,0,41497.3121638893
47,2015,2,24,0,0,1,0,41839.411743147444
47,2016,2,25,0,0,1,1,43408.956211237295
47,2017,2,26,1,0,1,0,38534.46923426302
47,2018,2,27,1,0,1,1,39563.098607535256
47,2019,2,28,1,0,1,1,38080.808663358715
48,2010,2,18,1,0,0,0,54506.7516158622
48,2011,2,19,0,0,0,1,34740.5427395749
48,2012,2,20,1,0,0,0,30516.3011712392
48,2013,2,21,1,0,0,1,44167.74532459863
48,2014,2,22,0,0,0,1,29373.480388279593
48,2015,2,23,0,0,0,1,40619.78974989784
48,2016,2,24,1,0,0,1,31133.940305472104
48,2017,2,25,1,0,0,1,26710.054698348624
48,2018,2,26,1,0,0,1,40700.625751628715
48,2019,2,27,1,0,0,1,43167.48540501419
49,2012,2,18,1,0,0,1,42091.39750123994
49,2013,2,19,0,0,0,0,40892.99503569827
49,2014,2,20,0,0,0,1,32538.609584979466
49,2015,2,21,0,0,0,1,35882.195455411966
49,2016,2,22,1,0,0,1,33253.56737405023
49,2017,2,23,1,0,0,0,37382.89974967847
49,2018,2,24,1,0,0,1,36152.4742209387
49,2019,2,25,0,0,0,1,35289.69396403126
50,2005,2,26,1,0,0,0,48475.844241386716
50,2006,2,27,1,0,1,0,44099.732129523094
50,2007,2,28,1,0,1,1,38029.521957065546
50,2008,2,29,1,0,1,0,45582.2152080897
50,2009,2,30,1,0,1,1,37835.03536377651
50,2010,2,31,1,0,1,0,47140.716136914816
50,2011,2,32,1,0,1,0,36851.12450121125
50,2012,2,33,0,0,1,1,51758.391410218304
50,2013,2,34,0,0,1,1,47994.63768991803
50,2014,2,35,1,0,1,1,38103.384072915374
50,2015,2,36,0,0,1,0,40021.48272603823
50,2016,2,37,1,0,1,1,18385.318926804473
50,2017,2,38,1,0,1,1,47831.392054923395
50,2018,2,39,1,0,1,1,31947.89365832336
50,2019,2,40,1,0,1,0,46471.14336084808
51,2005,2,19,1,0,0,0,44371.710113181296
51,2006,2,20,1,0,0,1,43854.92849374793
51,2007,2,21,1,0,0,1,44378.118379023734
51,2008,2,22,1,0,0,0,38161.60295539845
51,2009,2,23,0,0,0,1,33188.748525917494
51,2010,2,24,1,0,0,0,43360.75592361473
51,2011,2,25,0,0,0,1,44854.80474572537
51,2012,2,26,1,0,1,1,36661.06549115932
51,2013,2,27,0,0,1,0,37639.28068609675
51,2014,2,28,1,0,1,1,34323.36116200662
51,2015,2,29,0,0,1,0,29931.960714597324
51,2016,2,30,1,0,1,1,28979.059993966104
51,2017,2,31,1,0,1,1,35481.80796663246
51,2018,2,32,0,0,1,1,54967.72140297426
51,2019,2,33,1,0,1,1,43116.91341896723
52,2005,2,33,1,0,0,1,46061.30298351981
52,2006,2,34,1,0,0,1,39939.877085833774
52,2007,2,35,0,0,0,1,44298.525260353636
52,2008,2,36,1,5,0,1,43073.58221645523
52,2009,2,37,0,0,0,0,40224.83574436586
52,2010,2,38,1,0,0,1,41298.96987175219
52,2011,2,39,1,0,0,1,31540.032759421843
52,2012,2,40,1,0,0,0,42264.186707810935
52,2013,2,41,0,0,0,1,24900.518333362765
52,2014,2,42,0,0,0,0,33407.04918841059
52,2015,2,43,0,0,0,0,28894.523925403362
52,2016,2,44,1,0,0,1,33363.43561687255
52,2017,2,45,1,0,0,0,41548.79972533096
52,2018,2,46,1,0,0,1,31248.69181323062
52,2019,2,47,0,0,0,0,42204.55316641007
53,2006,1,18,0,0,0,0,62000.857596646034
53,2007,1,19,0,0,0,1,36092.961429895986
53,2008,1,20,0,0,0,1,34484.17740173143
53,2009,1,21,0,0,0,1,34010.55838795888
53,2010,1,22,1,0,0,1,26398.322059858743
53,2011,1,23,0,0,0,1,43191.866630324665
53,2012,1,24,1,0,0,1,45244.83130298741
53,2013,1,25,1,0,0,1,39346.63175318413
53,2014,1,26,0,0,0,1,44347.036551558056
53,2015,1,27,1,0,0,1,38831.70715406561
53,2016,1,28,1,0,0,1,50323.0140100658
53,2017,1,29,0,0,0,1,42799.1209609179
53,2018,1,30,1,0,0,1,39777.15555698132
53,2019,1,31,0,0,0,1,35507.14371969469
54,2005,2,40,1,0,0,1,27490.482517236596
54,2006,2,41,1,0,0,1,55173.9054559726
54,2007,2,42,0,0,0,1,34215.07495488842
54,2008,2,43,1,0,0,1,44819.7287656072
54,2009,2,44,1,0,0,1,48334.81714998423
54,2010,2,45,1,0,0,0,38473.46075636524
54,2011,2,46,1,0,0,1,39704.963509249676
54,2012,2,47,1,0,1,1,33835.456684910554
54,2013,2,48,1,0,1,0,36794.11544650087
54,2014,2,49,0,0,1,0,41548.555194028624
54,2015,2,50,1,0,1,1,35178.51321737769
54,2016,2,51,0,0,1,1,28104.512219783057
54,2017,2,52,1,0,1,1,28811.842815478525
54,2018,2,53,1,0,1,1,45614.794283936746
54,2019,2,54,1,0,1,0,39504.37803121522
55,2005,1,25,0,0,0,1,41259.58339968613
55,2006,1,26,0,5,0,0,30692.77312386127
55,2007,1,27,0,0,0,1,34632.943133268236
55,2008,1,28,1,0,0,1,30366.671584522013
55,2009,1,29,0,0,0,1,38009.34491750578
55,2010,1,30,0,0,0,1,35815.00212012788
55,2011,1,31,1,0,0,1,35320.57946266247
55,2012,1,32,1,0,0,1,28313.99040588638
55,2013,1,33,1,0,0,1,37004.07677680337
55,2014,1,34,1,0,0,1,34009.94047250208
55,2015,1,35,0,0,0,0,45052.9366422797
55,2016,1,36,1,0,0,1,43571.17991126093
55,2017,1,37,0,0,0,1,37356.844244081396
55,2018,1,38,0,0,0,1,21450.0584797957
55,2019,1,39,1,0,1,0,36269.0176076287
56,2005,1,38,1,0,0,0,40164.36303110172
56,2006,1,39,0,0,0,1,29165.75956451615
56,2007,1,40,0,0,0,1,31975.10387168017
56,2008,1,41,0,0,0,1,36089.201258057845
56,2009,1,42,1,0,0,1,37772.5369388892
56,2010,1,43,1,0,0,1,31361.286769691847
56,2011,1,44,1,0,0,0,30991.26472938227
56,2012,1,45,1,0,0,0,32029.26654260957
56,2013,1,46,1,0,0,1,47864.94106381238
56,2014,1,47,0,0,0,0,41391.68919748566
56,2015,1,48,1,0,0,1,31687.41146886575
56,2016,1,49,0,0,0,1,54741.21098306674
56,2017,1,50,1,0,0,1,44695.618329467
56,2018,1,51,0,0,0,1,47403.184726373795
56,2019,1,52,0,0,0,1,40254.25254529273
57,2005,2,42,1,0,0,1,40762.410830991495
57,2006,2,43,1,0,0,1,41364.25488310399
57,2007,2,44,0,0,0,1,46776.94655183713
57,2008,2,45,1,0,0,0,38429.37955179702
57,2009,2,46,1,0,0,1,49905.90352517145
57,2010,2,47,1,0,0,1,32984.05924391559
57,2011,2,48,0,0,0,1,60236.51604370258
57,2012,2,49,1,0,0,0,44995.35529805242
57,2013,2,50,1,0,0,0,43085.2800037539
57,2014,2,51,0,0,0,1,26677.72266294038
57,2015,2,52,0,0,0,1,45937.22243501166
57,2016,2,53,0,0,0,0,47990.533158225204
57,2017,2,54,0,0,0,0,38268.71060005929
57,2018,2,55,1,5,0,1,46597.44015567034
58,2008,2,18,0,0,0,1,28595.253476175174
58,2009,2,19,0,0,0,0,46503.313959179766
58,2010,2,20,0,0,0,0,36573.238082353106
58,2011,2,21,0,0,0,1,23624.522506217603
58,2012,2,22,1,0,0,1,55299.27527933439
58,2013,2,23,0,0,0,0,46913.23370776709
58,2014,2,24,1,0,0,0,48975.245687857074
58,2015,2,25,1,0,0,0,33452.768555770526
58,2016,2,26,0,0,0,0,49667.60406414523
58,2017,2,27,0,0,0,1,53622.616048074226
58,2018,2,28,1,0,0,1,45417.174930861045
58,2019,2,29,1,0,0,1,38037.59566933975
59,2012,1,18,1,0,0,1,46801.64293704988
59,2013,1,19,0,0,0,1,36364.31246972016
59,2014,1,20,1,0,0,0,36171.36080108645
59,2015,1,21,1,0,0,1,36555.30751854177
59,2016,1,22,1,0,0,0,29491.07883136747
59,2017,1,23,0,0,0,1,46830.468498472546
59,2018,1,24,0,0,0,0,36840.30242802744
59,2019,1,25,0,0,0,0,44602.710912924675
60,2005,2,45,0,0,0,1,41180.32729492263
60,2006,2,46,1,0,0,0,40615.907357799144
60,2007,2,47,1,0,0,1,42555.20986876464
60,2008,2,48,1,0,0,0,41034.54078520101
60,2009,2,49,1,0,0,1,40344.66406419509
60,2010,2,50,0,0,0,1,37947.59215557701
60,2011,2,51,1,0,0,0,46513.355866658814
60,2012,2,52,1,0,0,0,34275.865445933436
60,2013,2,53,0,0,0,1,41525.71973373436
60,2014,2,54,1,0,0,1,42129.537985498166
60,2015,2,55,1,0,0,1,43140.781315727865
61,2008,1,18,1,0,0,0,52724.02675651871
61,2009,1,19,1,0,0,1,40186.63606917742
61,2010,1,20,1,0,0,1,36259.20527604003
61,2011,1,21,0,5,0,0,32277.353748146365
61,2012,1,22,1,0,0,0,34997.16073322274
61,2013,1,23,1,0,0,1,34903.84676390186
61,2014,1,24,1,0,0,0,39681.25870839567
61,2015,1,25,0,0,0,0,30373.527812690478
61,2016,1,26,0,0,0,0,35534.74733711836
61,2017,1,27,0,0,1,1,29101.178973733906
61,2018,1,28,1,0,1,1,28816.478945618255
61,2019,1,29,0,0,1,1,33209.00333292144
62,2005,2,33,1,0,0,0,37661.44280529371
62,2006,2,34,1,0,0,0,43729.522738776956
62,2007,2,35,1,0,0,1,25963.663169069838
62,2008,2,36,0,0,0,0,37721.86417970243
62,2009,2,37,0,0,0,1,34948.12213851759
62,2010,2,38,1,0,0,0,27859.702943876844
62,2011,2,39,1,0,0,0,32031.71897837869
62,2012,2,40,0,0,1,1,47583.872958855856
62,2013,2,41,1,0,1,1,38919.125862473295
62,2014,2,42,1,0,1,0,17252.117663585796
62,2015,2,43,0,0,1,1,40163.9441034082
62,2016,2,44,0,0,1,0,50007.63579381479
62,2017,2,45,1,0,1,1,41809.830564672695
62,2018,2,46,1,0,1,1,38091.145845949635
62,2019,2,47,1,0,1,1,50292.51857736488
63,2005,2,23,1,0,0,1,25844.331237467246
63,2006,2,24,1,0,0,1,35002.90685860709
63,2007,2,25,1,0,0,1,36366.65131072329
63,2008,2,26,0,0,0,0,42716.81482737352
63,2009,2,27,1,0,0,1,36319.86271178964
63,2010,2,28,0,0,0,0,32379.535017451493
63,2011,2,29,1,0,0,0,32214.145797375597
63,2012,2,30,1,0,1,1,32290.279457145403
63,2013,2,31,1,0,1,0,34469.00402068852
63,2014,2,32,1,0,2,0,48361.07638707415
63,2015,2,33,0,0,2,1,59433.15457609722
63,2016,2,34,1,0,2,1,50402.50553708474
63,2017,2,35,1,0,2,0,36251.54010939313
63,2018,2,36,1,0,2,0,35464.10019352458
63,2019,2,37,1,0,2,1,28465.244592002302
64,2006,2,18,1,0,0,0,46858.64612448494
64,2007,2,19,0,0,0,0,50629.12662598585
64,2008,2,20,1,0,0,1,42505.47579091984
64,2009,2,21,1,0,0,1,36880.61034752444
64,2010,2,22,1,0,0,0,41264.42791936106
64,2011,2,23,1,0,0,1,31982.2638485862
64,2012,2,24,0,0,0,1,33980.51810117572
64,2013,2,25,0,0,0,1,31170.641371757047
64,2014,2,26,1,0,0,1,37353.68620537954
64,2015,2,27,0,0,0,1,47143.630960870156
64,2016,2,28,0,0,0,1,54636.961613728694
64,2017,2,29,0,0,0,1,45701.69623089065
64,2018,2,30,0,0,0,1,24934.79833553133
64,2019,2,31,0,0,0,1,32381.468954089625
65,2005,2,27,0,0,0,1,34584.03889233175
65,2006,2,28,1,0,0,1,49467.949335119425
65,2007,2,29,1,0,0,0,30575.673060988956
65,2008,2,30,0,0,0,1,34117.572314544384
65,2009,2,31,0,0,0,0,45771.834590058745
65,2010,2,32,0,0,1,1,42270.008189292006
65,2011,2,33,1,0,1,1,32097.013272794007
65,2012,2,34,1,0,1,0,36656.723633872876
65,2013,2,35,1,0,1,1,23793.537015108985
65,2014,2,36,1,0,1,1,29756.355431980264
65,2015,2,37,1,0,1,1,41515.838569768646
65,2016,2,38,1,0,1,1,40099.994575258
65,2017,2,39,1,0,1,1,62947.22444533415
65,2018,2,40,1,0,1,1,43530.45721359397
65,2019,2,41,0,0,1,1,34134.75042312003
66,2005,2,26,0,0,0,1,32951.45330670966
66,2006,2,27,1,0,0,0,34302.23389080759
66,2007,2,28,1,0,0,0,45323.33458953423
66,2008,2,29,0,0,0,1,55529.739491709995
66,2009,2,30,0,0,0,0,38274.65889961894
66,2010,2,31,1,0,0,0,33016.3112763704
66,2011,2,32,0,0,0,1,49361.58967357283
66,2012,2,33,1,0,0,0,41074.371977982344
66,2013,2,34,1,0,0,0,27508.054220465125
66,2014,2,35,1,0,0,1,52027.35862743199
66,2015,2,36,0,0,0,1,51348.25076118429
66,2016,2,37,0,0,0,0,20097.530747719364
66,2017,2,38,1,5,0,1,45399.472585015785
66,2018,2,39,0,0,0,1,27570.553216389428
66,2019,2,40,0,0,0,0,37617.64215198921
67,2005,2,24,1,0,0,0,42893.288489976134
67,2006,2,25,1,0,0,0,42240.88208837267
67,2007,2,26,1,0,0,1,27974.224524697107
67,2008,2,27,1,0,0,1,33994.383783709614
67,2009,2,28,1,0,0,0,39641.917539102615
67,2010,2,29,1,0,0,1,53520.07946883008
67,2011,2,30,1,0,0,0,48715.375395920404
67,2012,2,31,1,0,0,1,48085.617316688884
67,2013,2,32,0,0,0,1,45992.35155620831
67,2014,2,33,0,0,0,1,35880.325925434474
67,2015,2,34,0,0,0,0,46968.60583076476
67,2016,2,35,1,0,0,0,51473.061785868675
67,2017,2,36,0,0,0,0,41996.67649431335
67,2018,2,37,1,0,0,1,32176.158315659803
67,2019,2,38,1,0,0,0,39986.146414195144
68,2005,1,23,1,0,0,0,34803.85431276935
68,2006,1,24,1,0,0,1,43284.492921815545
68,2007,1,25,0,0,1,1,33291.25477628909
68,2008,1,26,0,0,1,0,35971.546993461016
68,2009,1,27,1,0,1,0,33845.51980406452
68,2010,1,28,1,0,1,1,37909.36752438826
68,2011,1,29,0,0,1,1,37841.27567462547
68,2012,1,30,1,0,1,1,37685.08459905737
68,2013,1,31,1,0,1,0,37370.703878701635
68,2014,1,32,0,0,1,0,24191.996418233328
68,2015,1,33,0,0,1,1,32278.13919297234
68,2016,1,34,1,0,1,1,35109.844806441455
68,2017,1,35,1,0,1,0,38862.516008094215
68,2018,1,36,0,0,1,1,51258.07180051956
68,2019,1,37,0,0,2,0,27630.703043112808
69,2005,1,31,1,5,0,0,41840.02295239548
69,2006,1,32,0,0,0,1,45004.99303616527
69,2007,1,33,1,0,0,0,32224.88589521496
69,2008,1,34,1,0,0,0,17447.60057627037
69,2009,1,35,1,0,0,0,23730.434331165096
69,2010,1,36,1,0,0,1,36952.167097783065
69,2011,1,37,0,0,1,0,36904.509355076094
69,2012,1,38,1,0,1,1,28158.61273569278
69,2013,1,39,1,0,1,1,39532.12667179974
69,2014,1,40,1,0,1,0,41177.70329449743
69,2015,1,41,0,0,1,1,52704.91660765384
69,2016,1,42,0,0,1,1,15986.123105783996
69,2017,1,43,0,0,1,1,43190.21974350162
69,2018,1,44,0,0,1,0,27721.32917829224
69,2019,1,45,1,0,1,1,37394.96821340303
70,2005,1,18,1,0,1,0,37582.55530413903
70,2006,1,19,1,5,1,1,16298.667802774367
70,2007,1,20,1,0,1,0,27771.711854615496
70,2008,1,21,0,0,1,1,41713.20459843984
70,2009,1,22,0,0,1,1,27897.057370462975
70,2010,1,23,1,0,1,1,25077.159152811077
70,2011,1,24,0,0,1,1,29937.52111702605
70,2012,1,25,0,0,1,1,41329.731828282616
70,2013,1,26,0,0,1,1,32298.72273419129
70,2014,1,27,0,0,1,0,26724.27093517044
70,2015,1,28,0,0,1,1,43303.069675993924
70,2016,1,29,1,0,1,1,26052.56100624674
70,2017,1,30,1,0,1,1,24500.848178017877
70,2018,1,31,1,0,1,1,36303.148908106465
70,2019,1,32,0,0,1,0,38467.24036380509
71,2005,1,18,1,0,0,0,46624.52861097903
71,2006,1,19,0,0,1,1,25279.378043953977
71,2007,1,20,0,0,1,1,39741.75511160424
71,2008,1,21,1,0,1,1,41862.29394352131
71,2009,1,22,0,0,1,0,33945.88818387259
71,2010,1,23,0,0,1,1,41832.59750564562
71,2011,1,24,1,0,1,1,48594.54410172449
71,2012,1,25,1,0,1,0,29839.511290303744
71,2013,1,26,1,0,1,1,42295.64683441367
71,2014,1,27,1,0,1,0,55362.94001715409
71,2015,1,28,1,0,1,0,30216.83984355549
71,2016,1,29,1,0,1,1,49916.67205153249
71,2017,1,30,0,0,1,0,36830.162575185925
71,2018,1,31,0,0,1,1,58429.11001683831
71,2019,1,32,0,0,1,0,28164.446214882206
72,2005,2,43,1,0,0,0,42689.15970420983
72,2006,2,44,0,0,0,1,38180.18992037274
72,2007,2,45,0,0,0,1,46257.04001225167
72,2008,2,46,1,0,0,1,33672.80494665958
72,2009,2,47,0,0,0,1,38567.25371987075
72,2010,2,48,0,0,0,0,43166.55824876738
72,2011,2,49,1,0,0,1,49558.1028950155
72,2012,2,50,1,0,0,1,47157.17750059098
72,2013,2,51,1,0,0,0,33325.415636067344
72,2014,2,52,0,0,0,0,46112.23825258287
72,2015,2,53,0,0,0,1,43372.36866829249
72,2016,2,54,1,0,0,0,42134.547170363214
72,2017,2,55,1,0,0,1,32080.33765958389
73,2005,2,29,0,0,0,1,39719.93911995011
73,2006,2,30,0,0,0,0,43558.19046265276
73,2007,2,31,1,0,0,1,33394.77053758287
73,2008,2,32,0,0,0,0,37119.68584994414
73,2009,2,33,0,0,0,1,34175.38321715743
73,2010,2,34,0,0,0,1,45851.04202059994
73,2011,2,35,1,0,0,1,44723.37649001171
73,2012,2,36,0,0,0,0,30855.84550341017
73,2013,2,37,0,0,0,1,46561.26549404387
73,2014,2,38,0,0,0,0,31043.63097293465
73,2015,2,39,0,0,0,1,36851.76115224217
73,2016,2,40,0,0,0,0,50203.12590399212
73,2017,2,41,0,0,0,1,38786.28453138217
73,2018,2,42,0,0,0,1,46977.576000583824
73,2019,2,43,0,0,1,1,37479.30615044713
74,2005,1,38,1,0,0,1,47669.75542659198
74,2006,1,39,0,0,0,0,42735.24017012376
74,2007,1,40,1,0,0,0,29705.909642778108
74,2008,1,41,0,5,0,0,34734.405058839395
74,2009,1,42,0,0,0,1,16189.149456965131
74,2010,1,43,0,0,0,1,24499.93134188885
74,2011,1,44,0,0,0,1,31143.22778128308
74,2012,1,45,0,0,0,0,29357.07996273673
74,2013,1,46,0,0,0,1,41573.120816249015
74,2014,1,47,1,0,0,1,20773.53261652676
74,2015,1,48,1,0,0,0,38044.494451607185
74,2016,1,49,1,0,0,1,36503.49952636351
74,2017,1,50,1,0,0,1,39240.34301686094
74,2018,1,51,0,0,0,1,28420.88662302145
74,2019,1,52,0,0,0,1,39915.56243664658
75,2011,2,18,0,0,0,1,48921.33419271211
75,2012,2,19,1,0,0,1,33495.88502191896
75,2013,2,20,1,0,0,0,46586.239325421644
75,2014,2,21,1,0,0,0,45317.62196266488
75,2015,2,22,1,0,0,0,35576.633301061585
75,2016,2,23,1,0,0,1,25831.451575295272
75,2017,2,24,0,0,0,0,43772.339043345644
75,2018,2,25,1,0,0,0,38797.43631782502
75,2019,2,26,0,0,0,1,37386.43029450909
76,2011,1,18,1,0,0,1,43880.010332185826
76,2012,1,19,1,0,0,0,36257.422537341874
76,2013,1,20,0,0,0,1,52558.93149007973
76,2014,1,21,0,0,0,0,40549.09638742173
76,2015,1,22,1,0,0,0,33182.38694942733
76,2016,1,23,1,5,0,1,24053.189111644377
76,2017,1,24,1,0,0,0,38453.83397270749
76,2018,1,25,0,0,1,0,39513.43079002362
76,2019,1,26,1,0,1,0,31396.84311063181
77,2010,1,18,0,0,0,1,39010.16842980131
77,2011,1,19,0,0,0,1,44991.59953476375
77,2012,1,20,0,0,0,1,50403.95321864644
77,2013,1,21,0,0,0,1,55119.959178564124
77,2014,1,22,0,0,0,0,45457.087733964654
77,2015,1,23,0,0,0,1,43683.524060637894
77,2016,1,24,1,0,0,1,39417.22266358262
77,2017,1,25,1,0,0,0,32892.294381129526
77,2018,1,26,1,0,0,0,44926.23079270339
77,2019,1,27,1,0,0,1,34228.66920203291
78,2005,2,22,1,0,0,1,38817.547971623055
78,2006,2,23,1,0,0,1,39943.64011615556
78,2007,2,24,1,0,0,0,38275.12337145582
78,2008,2,25,0,0,0,1,42556.197366263645
78,2009,2,26,1,0,0,1,53228.93814793828
78,2010,2,27,0,0,0,1,31221.05344823147
78,2011,2,28,0,0,0,1,28184.600579744787
78,2012,2,29,0,0,0,1,27738.395520880553
78,2013,2,30,1,0,0,1,38429.754788896505
78,2014,2,31,0,0,0,1,22430.97743120043
78,2015,2,32,0,0,0,1,38703.008196161136
78,2016,2,33,0,0,0,1,36855.57794350879
78,2017,2,34,0,0,0,1,48013.05460166848
78,2018,2,35,1,0,0,1,35551.050025913755
78,2019,2,36,0,0,0,1,38959.51765157104
79,2005,2,39,1,0,0,1,28677.8624646065
79,2006,2,40,1,0,0,1,41748.27233928756
79,2007,2,41,1,0,0,1,39300.51736978255
79,2008,2,42,0,0,0,1,44386.55702043599
79,2009,2,43,1,0,1,1,37898.72383747066
79,2010,2,44,0,5,1,1,31712.56877120427
79,2011,2,45,0,0,1,1,37222.751874637186
79,2012,2,46,1,0,1,0,29099.742808382776
79,2013,2,47,1,0,1,1,40854.42722919417
79,2014,2,48,0,0,1,1,30262.68882427913
79,2015,2,49,1,0,1,1,31763.180219570342
79,2016,2,50,1,0,1,0,36443.25754458313
79,2017,2,51,0,0,1,1,38285.01167970946
79,2018,2,52,0,0,1,0,21238.312631357392
79,2019,2,53,0,0,1,0,31503.921239324627
80,2005,2,25,0,5,0,1,29207.20923721372
80,2006,2,26,0,0,0,1,25333.448399006644
80,2007,2,27,1,0,0,0,36580.94207136316
80,2008,2,28,0,0,0,1,30451.0340992858
80,2009,2,29,0,0,0,1,37446.76670345581
80,2010,2,30,0,0,1,1,34031.28739226054
80,2011,2,31,0,0,2,1,39575.239447076216
80,2012,2,32,0,0,2,1,33278.38729412854
80,2013,2,33,0,0,2,0,45591.62684031132
80,2014,2,34,0,0,2,1,29137.5700996655
80,2015,2,35,1,0,2,1,29852.674812470923
80,2016,2,36,0,0,3,1,42007.304128433185
80,2017,2,37,0,0,3,0,32554.465329677736
80,2018,2,38,0,0,3,1,32121.026481140154
80,2019,2,39,0,0,3,0,28450.94231131895
81,2005,1,28,1,0,0,1,52967.80772999511
81,2006,1,29,1,0,0,1,39095.35731291012
81,2007,1,30,1,0,0,1,47414.93508601566
81,2008,1,31,1,0,0,0,57633.83175436512
81,2009,1,32,1,0,0,1,50960.34928936792
81,2010,1,33,1,0,0,1,26936.97729207702
81,2011,1,34,0,0,0,1,35990.03089413217
81,2012,1,35,0,0,0,0,51412.74384259573
81,2013,1,36,1,0,0,1,46109.581726784374
81,2014,1,37,1,0,0,1,49018.992083564444
81,2015,1,38,1,0,0,1,39256.13766728399
81,2016,1,39,1,0,0,0,38032.96995399653
81,2017,1,40,1,0,1,0,36740.94906094551
81,2018,1,41,1,0,1,1,51771.14838679043
81,2019,1,42,0,0,1,1,40638.052215193726
82,2011,1,18,0,0,0,1,33126.13486322863
82,2012,1,19,1,0,0,1,44469.20732011049
82,2013,1,20,0,0,0,0,38606.79512200624
82,2014,1,21,1,0,0,0,45194.91747470021
82,2015,1,22,1,0,0,1,46489.62822290139
82,2016,1,23,1,0,0,0,49697.26950840265
82,2017,1,24,1,5,0,1,30646.614980871786
82,2018,1,25,0,0,0,0,44599.76645457888
82,2019,1,26,0,0,0,0,23592.862413745035
83,2005,2,19,1,0,0,1,54370.59141187748
83,2006,2,20,1,0,0,1,46375.857461708954
83,2007,2,21,1,0,0,1,40954.373640176134
83,2008,2,22,0,0,0,1,39464.32077362288
83,2009,2,23,1,0,0,1,39146.594544445434
83,2010,2,24,1,0,0,0,49194.07480024508
83,2011,2,25,0,0,0,1,52952.07429829841
83,2012,2,26,1,0,0,0,38763.08686762475
83,2013,2,27,1,0,0,0,45001.19090808314
